source,target,r_max_vis_prob,r_max_vis_node,r_max_vis_prob_2,r_max_vis_node_2,r_average_vis_prob,r_median_vis_prob,r_stdev_vis_prob,r_max_vis_prob_rev,r_max_vis_node_rev,r_max_vis_prob_2_rev,r_max_vis_node_2_rev,r_average_vis_prob_rev,r_median_vis_prob_rev,r_stdev_vis_prob_rev,nb_max_vis_prob,nb_max_vis_node,nb_max_vis_prob_2,nb_max_vis_node_2,nb_average_vis_prob,nb_median_vis_prob,nb_stdev_vis_prob,nb_max_vis_prob_rev,nb_max_vis_node_rev,nb_max_vis_prob_2_rev,nb_max_vis_node_2_rev,nb_average_vis_prob_rev,nb_median_vis_prob_rev,nb_stdev_vis_prob_rev,lrv_max_vis_prob,lrv_max_vis_node,lrv_max_vis_prob_2,lrv_max_vis_node_2,lrv_average_vis_prob,lrv_median_vis_prob,lrv_stdev_vis_prob,lrv_max_vis_prob_rev,lrv_max_vis_node_rev,lrv_max_vis_prob_2_rev,lrv_max_vis_node_2_rev,lrv_average_vis_prob_rev,lrv_median_vis_prob_rev,lrv_stdev_vis_prob_rev
IST,MAR,1.0,SOF,0.953,MIL,0.297,0.214,0.225,1.0,SOF,0.962,MIL,0.259,0.143,0.246,1.0,SOF,0.904,MIL,0.336,0.26,0.198,1.0,SOF,0.928,MIL,0.302,0.201,0.212,1.0,SOF,0.902,MIL,0.399,0.332,0.2,1.0,SOF,0.946,MIL,0.361,0.271,0.206
IST,PAR,1.0,SOF,0.925,MIL,0.353,0.27,0.234,1.0,SOF,0.938,MIL,0.322,0.211,0.248,1.0,SOF,0.865,MIL,0.359,0.304,0.203,1.0,SOF,0.889,MIL,0.328,0.247,0.219,1.0,SOF,0.875,MIL,0.378,0.3,0.208,1.0,SOF,0.889,MIL,0.36,0.264,0.214
IST,LJU,1.0,SOF,0.644,ZAG,0.263,0.197,0.188,1.0,SOF,0.659,ZAG,0.226,0.134,0.207,1.0,SOF,0.659,ZAG,0.309,0.254,0.173,1.0,SOF,0.65,ZAG,0.289,0.209,0.175,1.0,SOF,0.75,ZAG,0.365,0.309,0.172,1.0,SOF,0.7,ZAG,0.373,0.334,0.162
IST,ZAG,1.0,SOF,0.606,BEL,0.205,0.142,0.178,1.0,SOF,0.685,BEL,0.165,0.095,0.189,1.0,SOF,0.534,BEL,0.226,0.17,0.165,1.0,SOF,0.563,BEL,0.196,0.134,0.171,1.0,SOF,0.588,BEL,0.245,0.196,0.163,1.0,SOF,0.605,BEL,0.239,0.184,0.167
IST,SOF,0.331,THE,0.107,ATH,0.012,0.0,0.054,0.33,THE,0.11,ATH,0.012,0.0,0.054,0.431,THE,0.143,ATH,0.017,0.0,0.072,0.426,THE,0.136,ATH,0.017,0.0,0.071,0.5,THE,0.246,ATH,0.024,0.0,0.092,0.499,THE,0.25,ATH,0.024,0.0,0.092
IST,TAR,1.0,SOF,0.912,MIL,0.579,0.605,0.202,1.0,SOF,0.905,MIL,0.583,0.61,0.191,1.0,SOF,0.836,MIL,0.519,0.537,0.185,1.0,SOF,0.839,MIL,0.53,0.547,0.175,1.0,SOF,0.88,MIL,0.541,0.557,0.181,1.0,SOF,0.853,MIL,0.554,0.57,0.167
IST,LIS,1.0,SOF,0.97,MIL,0.493,0.478,0.231,1.0,SOF,0.969,MIL,0.476,0.475,0.228,1.0,SOF,0.921,MIL,0.463,0.479,0.207,1.0,SOF,0.922,MIL,0.473,0.466,0.198,1.0,SOF,0.93,MIL,0.513,0.499,0.201,1.0,SOF,0.913,MIL,0.493,0.478,0.194
IST,POR,1.0,SOF,0.956,MIL,0.49,0.488,0.224,1.0,SOF,0.943,MIL,0.495,0.492,0.215,1.0,SOF,0.929,MIL,0.487,0.487,0.196,1.0,SOF,0.937,MIL,0.476,0.471,0.19,1.0,SOF,0.925,MIL,0.51,0.5,0.19,1.0,SOF,0.909,MIL,0.498,0.499,0.184
IST,LON,1.0,SOF,0.926,MIL,0.43,0.408,0.224,1.0,SOF,0.92,MIL,0.418,0.384,0.234,1.0,SOF,0.87,MIL,0.439,0.387,0.195,1.0,SOF,0.869,MIL,0.421,0.378,0.194,1.0,SOF,0.879,MIL,0.465,0.449,0.191,1.0,SOF,0.886,MIL,0.461,0.467,0.193
IST,SIN,1.0,SOF,1.0,LIS,0.56,0.586,0.225,1.0,SOF,1.0,LIS,0.573,0.593,0.218,1.0,SOF,1.0,LIS,0.54,0.511,0.205,1.0,SOF,1.0,LIS,0.554,0.544,0.193,1.0,SOF,1.0,LIS,0.557,0.548,0.2,1.0,SOF,1.0,LIS,0.549,0.518,0.186
IST,MIL,1.0,SOF,0.583,TIR,0.159,0.047,0.212,1.0,SOF,0.676,TIR,0.136,0.011,0.223,1.0,SOF,0.459,BEL,0.173,0.084,0.188,1.0,SOF,0.492,TIR,0.148,0.039,0.201,1.0,SOF,0.527,BEL,0.186,0.088,0.197,1.0,SOF,0.511,TIR,0.164,0.063,0.195
IST,LUX,1.0,SOF,0.928,MIL,0.441,0.402,0.221,1.0,SOF,0.89,MIL,0.428,0.362,0.225,1.0,SOF,0.857,MIL,0.465,0.433,0.192,1.0,SOF,0.846,MIL,0.433,0.387,0.189,1.0,SOF,0.883,MIL,0.497,0.49,0.188,1.0,SOF,0.871,MIL,0.469,0.443,0.192
IST,TIR,1.0,SOF,0.415,BEL,0.173,0.112,0.164,1.0,SOF,0.431,THE,0.137,0.061,0.173,1.0,SOF,0.479,BEL,0.263,0.208,0.155,1.0,SOF,0.466,THE,0.227,0.168,0.16,1.0,SOF,0.585,BEL,0.325,0.27,0.163,1.0,SOF,0.542,MIL,0.314,0.261,0.156
IST,POZ,1.0,SOF,0.891,MIL,0.423,0.422,0.247,1.0,SOF,0.879,MIL,0.404,0.378,0.257,1.0,SOF,0.821,MIL,0.423,0.41,0.214,1.0,SOF,0.834,PRA,0.389,0.362,0.231,1.0,SOF,0.873,MIL,0.449,0.442,0.218,1.0,SOF,0.837,MIL,0.444,0.45,0.224
IST,THE,0.329,SOF,0.153,BEL,0.073,0.06,0.052,0.341,SOF,0.161,BEL,0.076,0.061,0.055,0.373,SOF,0.205,BEL,0.124,0.11,0.058,0.375,SOF,0.209,BEL,0.121,0.106,0.059,0.499,SOF,0.365,BEL,0.243,0.233,0.086,0.499,SOF,0.37,BEL,0.243,0.229,0.088
IST,MAD,1.0,SOF,0.96,MIL,0.407,0.368,0.225,1.0,SOF,0.95,MIL,0.392,0.338,0.235,1.0,SOF,0.913,MIL,0.426,0.387,0.194,1.0,SOF,0.911,MIL,0.402,0.341,0.206,1.0,SOF,0.925,MIL,0.449,0.396,0.203,1.0,SOF,0.923,MIL,0.439,0.388,0.201
IST,POD,1.0,ZAG,1.0,SOF,0.322,0.24,0.212,1.0,ZAG,1.0,SOF,0.331,0.248,0.212,1.0,ZAG,1.0,SOF,0.382,0.32,0.189,1.0,ZAG,1.0,SOF,0.397,0.33,0.182,1.0,ZAG,1.0,SOF,0.467,0.442,0.178,1.0,ZAG,1.0,SOF,0.456,0.412,0.176
IST,SKO,1.0,SOF,0.513,BEL,0.181,0.128,0.16,1.0,SOF,0.434,BEL,0.161,0.107,0.158,1.0,SOF,0.564,BEL,0.255,0.2,0.151,1.0,SOF,0.502,BEL,0.239,0.187,0.149,1.0,SOF,0.61,BEL,0.331,0.294,0.148,1.0,SOF,0.619,BEL,0.298,0.25,0.149
IST,OSL,1.0,SOF,0.955,COP,0.588,0.609,0.215,1.0,SOF,0.949,COP,0.602,0.607,0.203,1.0,SOF,0.844,MIL,0.548,0.544,0.188,1.0,SOF,0.832,MIL,0.546,0.554,0.174,1.0,SOF,0.86,MIL,0.565,0.557,0.179,1.0,SOF,0.864,MIL,0.557,0.575,0.172
IST,KIE,1.0,SOF,1.0,POZ,0.554,0.576,0.209,1.0,SOF,1.0,POZ,0.552,0.556,0.207,1.0,SOF,1.0,POZ,0.567,0.552,0.188,1.0,SOF,1.0,POZ,0.555,0.537,0.176,1.0,SOF,1.0,POZ,0.584,0.58,0.185,1.0,SOF,1.0,POZ,0.603,0.593,0.169
IST,NIC,1.0,THE,1.0,ATH,0.111,0.048,0.208,1.0,THE,1.0,ATH,0.175,0.114,0.199,1.0,THE,1.0,ATH,0.153,0.093,0.198,1.0,THE,1.0,ATH,0.222,0.166,0.187,1.0,THE,1.0,ATH,0.267,0.214,0.182,1.0,THE,1.0,ATH,0.291,0.244,0.173
DUB,PRA,0.776,LON,0.76,PAR,0.293,0.226,0.189,0.789,PAR,0.756,FRA,0.266,0.17,0.208,0.744,PAR,0.689,LON,0.307,0.255,0.158,0.78,PAR,0.709,FRA,0.273,0.217,0.176,0.794,PAR,0.701,LON,0.325,0.277,0.158,0.806,PAR,0.712,FRA,0.318,0.252,0.175
DUB,VIE,0.8,PAR,0.732,LON,0.319,0.263,0.196,0.818,PAR,0.75,LON,0.293,0.21,0.213,0.786,PAR,0.664,LON,0.331,0.276,0.167,0.818,PAR,0.635,LON,0.31,0.251,0.182,0.817,PAR,0.691,LON,0.349,0.306,0.167,0.826,PAR,0.66,GEN,0.346,0.298,0.178
DUB,HEL,0.888,AMS,0.814,LON,0.407,0.318,0.205,0.901,AMS,0.847,COP,0.409,0.321,0.214,0.813,AMS,0.725,LON,0.39,0.346,0.17,0.823,AMS,0.763,PAR,0.402,0.366,0.174,0.808,AMS,0.776,PAR,0.43,0.406,0.163,0.828,AMS,0.778,PAR,0.39,0.308,0.184
DUB,STO,0.909,COP,0.901,AMS,0.434,0.375,0.216,0.905,COP,0.902,AMS,0.452,0.387,0.211,0.832,AMS,0.806,COP,0.443,0.393,0.179,0.818,AMS,0.767,PAR,0.435,0.426,0.177,0.835,AMS,0.782,PAR,0.458,0.418,0.172,0.832,AMS,0.809,COP,0.434,0.41,0.187
DUB,KAU,0.852,POZ,0.836,AMS,0.409,0.322,0.2,0.875,POZ,0.817,AMS,0.417,0.333,0.207,0.796,AMS,0.728,LON,0.421,0.387,0.167,0.802,POZ,0.79,PAR,0.423,0.38,0.169,0.801,AMS,0.787,PAR,0.443,0.404,0.16,0.801,PAR,0.787,POZ,0.425,0.39,0.17
DUB,RIG,0.846,AMS,0.807,POZ,0.45,0.407,0.198,0.862,AMS,0.803,PAR,0.462,0.417,0.198,0.807,AMS,0.728,PAR,0.422,0.389,0.171,0.8,AMS,0.777,PAR,0.438,0.394,0.164,0.806,AMS,0.79,PAR,0.448,0.411,0.161,0.799,PAR,0.784,AMS,0.424,0.405,0.169
DUB,GEN,0.839,PAR,0.694,LON,0.189,0.116,0.177,0.845,PAR,0.663,LON,0.152,0.097,0.179,0.825,PAR,0.632,LON,0.23,0.176,0.155,0.84,PAR,0.572,LON,0.18,0.131,0.165,0.823,PAR,0.662,LON,0.258,0.215,0.156,0.853,PAR,0.624,LON,0.248,0.212,0.164
DUB,MAR,0.881,PAR,0.707,GEN,0.272,0.188,0.186,0.874,PAR,0.719,GEN,0.235,0.16,0.202,0.848,PAR,0.639,GEN,0.298,0.255,0.157,0.864,PAR,0.639,GEN,0.259,0.193,0.17,0.859,PAR,0.665,LON,0.323,0.28,0.158,0.867,PAR,0.704,GEN,0.316,0.27,0.167
DUB,PAR,0.547,LON,0.453,COR,0.08,0.054,0.105,0.507,LON,0.493,COR,0.051,0.022,0.106,0.516,COR,0.484,LON,0.093,0.068,0.101,0.575,COR,0.425,LON,0.058,0.028,0.105,0.5,COR,0.5,LON,0.11,0.085,0.099,0.5,LON,0.5,COR,0.104,0.079,0.101
DUB,LJU,0.941,MIL,0.839,PAR,0.393,0.35,0.203,0.946,MIL,0.886,PAR,0.372,0.317,0.226,0.895,MIL,0.834,PAR,0.416,0.379,0.17,0.9,MIL,0.861,PAR,0.405,0.373,0.181,0.859,MIL,0.851,PAR,0.442,0.414,0.163,0.917,MIL,0.873,PAR,0.429,0.394,0.174
DUB,ZAG,0.902,MIL,0.84,PAR,0.405,0.371,0.208,0.913,MIL,0.872,PAR,0.4,0.368,0.228,0.835,MIL,0.819,PAR,0.391,0.354,0.181,0.84,PAR,0.814,MIL,0.381,0.362,0.191,0.847,PAR,0.829,MIL,0.403,0.371,0.181,0.847,PAR,0.843,MIL,0.401,0.38,0.181
DUB,HAM,0.909,AMS,0.814,LON,0.266,0.193,0.193,0.926,AMS,0.807,LON,0.259,0.188,0.207,0.835,AMS,0.737,LON,0.317,0.261,0.162,0.87,AMS,0.73,PAR,0.294,0.24,0.178,0.806,AMS,0.789,PAR,0.385,0.339,0.159,0.863,AMS,0.765,PAR,0.334,0.291,0.172
DUB,SOF,0.929,MIL,0.848,GEN,0.404,0.387,0.231,0.921,MIL,0.876,PAR,0.398,0.398,0.235,0.83,MIL,0.823,PAR,0.381,0.371,0.203,0.839,PAR,0.83,MIL,0.372,0.364,0.205,0.835,PAR,0.825,MIL,0.381,0.363,0.205,0.85,PAR,0.835,MIL,0.378,0.371,0.204
DUB,TAR,0.882,AMS,0.789,LON,0.434,0.428,0.203,0.893,AMS,0.828,LON,0.449,0.405,0.207,0.803,AMS,0.729,PAR,0.42,0.363,0.173,0.804,AMS,0.771,PAR,0.432,0.373,0.167,0.799,AMS,0.788,PAR,0.454,0.416,0.162,0.818,AMS,0.802,PAR,0.434,0.424,0.178
DUB,LIS,0.942,PAR,0.799,BIL,0.341,0.267,0.207,0.933,PAR,0.762,MAD,0.346,0.267,0.204,0.923,PAR,0.77,BIL,0.343,0.294,0.179,0.925,PAR,0.705,BIL,0.345,0.299,0.177,0.925,PAR,0.718,MAD,0.391,0.341,0.181,0.901,PAR,0.741,BIL,0.38,0.334,0.179
DUB,POR,0.952,PAR,0.874,BIL,0.333,0.265,0.195,0.965,PAR,0.886,BIL,0.321,0.247,0.201,0.919,PAR,0.796,BIL,0.339,0.282,0.174,0.944,PAR,0.83,BIL,0.347,0.3,0.175,0.92,PAR,0.743,MAD,0.401,0.355,0.172,0.927,PAR,0.832,BIL,0.369,0.314,0.172
DUB,LON,0.267,PAR,0.267,COR,0.072,0.057,0.052,0.218,PAR,0.218,COR,0.041,0.026,0.044,0.393,PAR,0.393,COR,0.13,0.116,0.07,0.383,PAR,0.383,COR,0.097,0.071,0.072,0.499,PAR,0.499,COR,0.211,0.192,0.084,0.486,PAR,0.486,COR,0.182,0.156,0.089
DUB,IST,1.0,SOF,0.949,MIL,0.502,0.482,0.222,1.0,SOF,0.938,MIL,0.503,0.514,0.22,1.0,SOF,0.887,MIL,0.492,0.465,0.181,1.0,SOF,0.894,MIL,0.488,0.478,0.191,1.0,SOF,0.881,MIL,0.511,0.49,0.178,1.0,SOF,0.9,MIL,0.512,0.516,0.191
DUB,SIN,1.0,LIS,0.954,PAR,0.378,0.276,0.235,1.0,LIS,0.95,PAR,0.428,0.338,0.225,1.0,LIS,0.92,PAR,0.39,0.302,0.202,1.0,LIS,0.937,PAR,0.416,0.333,0.196,1.0,LIS,0.919,PAR,0.441,0.374,0.199,1.0,LIS,0.914,PAR,0.426,0.364,0.192
DUB,MIL,0.842,PAR,0.76,GEN,0.246,0.171,0.217,0.86,PAR,0.76,GEN,0.227,0.174,0.222,0.803,PAR,0.663,LON,0.264,0.209,0.187,0.839,PAR,0.662,GEN,0.233,0.183,0.201,0.83,PAR,0.679,LON,0.285,0.252,0.189,0.844,PAR,0.73,GEN,0.27,0.252,0.205
DUB,LUX,0.786,PAR,0.778,LON,0.289,0.212,0.182,0.778,PAR,0.748,LON,0.26,0.184,0.184,0.761,PAR,0.683,LON,0.314,0.273,0.154,0.785,PAR,0.649,BRU,0.299,0.251,0.154,0.801,PAR,0.718,LON,0.364,0.318,0.154,0.828,PAR,0.742,BRU,0.357,0.304,0.166
DUB,TIR,0.958,MIL,0.853,PAR,0.393,0.347,0.205,0.952,MIL,0.876,PAR,0.371,0.323,0.228,0.911,MIL,0.828,PAR,0.42,0.39,0.17,0.916,MIL,0.861,PAR,0.403,0.368,0.185,0.898,MIL,0.859,PAR,0.435,0.406,0.169,0.931,MIL,0.869,PAR,0.433,0.408,0.176
DUB,POZ,0.803,AMS,0.786,LON,0.332,0.263,0.197,0.784,PAR,0.783,LON,0.332,0.281,0.207,0.781,AMS,0.72,LON,0.338,0.29,0.169,0.764,PAR,0.723,AMS,0.327,0.282,0.181,0.787,PAR,0.773,AMS,0.364,0.321,0.169,0.799,PAR,0.774,AMS,0.354,0.323,0.18
DUB,THE,1.0,SOF,0.948,MIL,0.498,0.499,0.233,1.0,SOF,0.951,MIL,0.5,0.521,0.228,1.0,SOF,0.888,MIL,0.469,0.467,0.209,1.0,SOF,0.878,MIL,0.477,0.46,0.204,1.0,SOF,0.891,MIL,0.505,0.509,0.205,1.0,SOF,0.899,MIL,0.504,0.525,0.202
DUB,FRA,0.752,LON,0.718,PAR,0.203,0.126,0.171,0.735,LON,0.704,PAR,0.163,0.087,0.178,0.723,PAR,0.66,LON,0.221,0.172,0.148,0.726,PAR,0.627,LON,0.184,0.121,0.158,0.76,PAR,0.669,LON,0.251,0.202,0.146,0.743,PAR,0.659,LON,0.237,0.181,0.151
DUB,MAD,0.908,PAR,0.711,LON,0.293,0.232,0.184,0.94,PAR,0.704,LON,0.28,0.194,0.192,0.913,PAR,0.608,LON,0.308,0.27,0.157,0.913,PAR,0.571,LON,0.296,0.242,0.164,0.907,PAR,0.662,LON,0.351,0.314,0.16,0.899,PAR,0.66,LON,0.369,0.342,0.158
DUB,POD,1.0,ZAG,0.938,MIL,0.504,0.464,0.212,1.0,ZAG,0.935,MIL,0.518,0.528,0.207,1.0,ZAG,0.896,MIL,0.508,0.467,0.176,1.0,ZAG,0.883,MIL,0.507,0.475,0.178,1.0,ZAG,0.873,MIL,0.53,0.514,0.173,1.0,ZAG,0.903,MIL,0.548,0.534,0.17
DUB,SKO,0.932,MIL,0.856,PAR,0.481,0.448,0.207,0.93,MIL,0.888,PAR,0.469,0.471,0.21,0.88,MIL,0.833,SOF,0.469,0.43,0.175,0.871,MIL,0.869,PAR,0.457,0.432,0.178,0.881,MIL,0.866,PAR,0.496,0.455,0.172,0.884,MIL,0.869,PAR,0.487,0.446,0.177
DUB,OSL,0.946,COP,0.874,AMS,0.419,0.359,0.214,0.935,COP,0.906,AMS,0.443,0.341,0.209,0.835,AMS,0.796,COP,0.43,0.39,0.18,0.837,AMS,0.826,COP,0.431,0.396,0.18,0.832,AMS,0.786,PAR,0.459,0.417,0.169,0.874,COP,0.847,AMS,0.42,0.389,0.188
DUB,KIE,1.0,POZ,0.836,AMS,0.446,0.399,0.205,1.0,POZ,0.841,AMS,0.451,0.365,0.205,1.0,POZ,0.797,AMS,0.458,0.43,0.185,1.0,POZ,0.812,PAR,0.486,0.451,0.173,1.0,POZ,0.806,PAR,0.501,0.465,0.173,1.0,POZ,0.806,AMS,0.491,0.465,0.185
DUB,NIC,1.0,SOF,1.0,THE,0.592,0.655,0.232,1.0,SOF,1.0,THE,0.623,0.668,0.216,1.0,SOF,1.0,THE,0.55,0.545,0.204,1.0,SOF,1.0,THE,0.569,0.559,0.199,1.0,SOF,1.0,THE,0.559,0.528,0.198,1.0,SOF,1.0,THE,0.562,0.553,0.199
SIN,VIE,1.0,LIS,0.881,MAD,0.383,0.308,0.235,1.0,LIS,0.897,MAD,0.312,0.201,0.263,1.0,LIS,0.804,MAD,0.385,0.317,0.207,1.0,LIS,0.798,MAD,0.33,0.233,0.23,1.0,LIS,0.752,MAD,0.37,0.308,0.196,1.0,LIS,0.788,MAD,0.359,0.294,0.212
SIN,STO,1.0,LIS,0.902,COP,0.604,0.573,0.202,1.0,LIS,0.908,PAR,0.621,0.639,0.203,1.0,LIS,0.825,PAR,0.56,0.521,0.18,1.0,LIS,0.844,PAR,0.56,0.532,0.18,1.0,LIS,0.782,BIL,0.548,0.531,0.176,1.0,LIS,0.808,COP,0.548,0.514,0.187
SIN,ZAG,1.0,LIS,0.95,MIL,0.459,0.424,0.239,1.0,LIS,0.95,MIL,0.43,0.388,0.258,1.0,LIS,0.892,MIL,0.427,0.392,0.212,1.0,LIS,0.895,MIL,0.411,0.373,0.226,1.0,LIS,0.867,MIL,0.416,0.365,0.206,1.0,LIS,0.905,MIL,0.433,0.38,0.212
SIN,SOF,1.0,LIS,0.962,MIL,0.464,0.459,0.258,1.0,LIS,0.959,MIL,0.434,0.403,0.262,1.0,LIS,0.894,MIL,0.411,0.388,0.236,1.0,LIS,0.887,MIL,0.409,0.382,0.237,1.0,LIS,0.868,MIL,0.402,0.364,0.227,1.0,LIS,0.912,MIL,0.397,0.369,0.234
SIN,TAR,1.0,LIS,0.893,MAD,0.586,0.57,0.2,1.0,LIS,0.914,MAD,0.592,0.566,0.203,1.0,LIS,0.808,PAR,0.562,0.545,0.172,1.0,LIS,0.853,PAR,0.546,0.524,0.185,1.0,LIS,0.779,POZ,0.526,0.496,0.175,1.0,LIS,0.79,MAD,0.527,0.47,0.188
SIN,TIR,1.0,LIS,0.975,MIL,0.431,0.37,0.24,1.0,LIS,0.978,MIL,0.391,0.336,0.254,1.0,LIS,0.943,MIL,0.481,0.436,0.191,1.0,LIS,0.941,MIL,0.424,0.377,0.216,1.0,LIS,0.933,MIL,0.469,0.421,0.184,1.0,LIS,0.96,MIL,0.468,0.427,0.2
SIN,THE,1.0,SOF,1.0,LIS,0.574,0.592,0.232,1.0,SOF,1.0,LIS,0.548,0.559,0.237,1.0,SOF,1.0,LIS,0.532,0.518,0.215,1.0,SOF,1.0,LIS,0.525,0.495,0.218,1.0,SOF,1.0,LIS,0.526,0.515,0.213,1.0,SOF,1.0,LIS,0.551,0.539,0.215
SIN,SKO,1.0,LIS,0.95,MIL,0.542,0.55,0.215,1.0,LIS,0.957,MIL,0.552,0.552,0.227,1.0,LIS,0.919,MIL,0.537,0.529,0.187,1.0,LIS,0.912,MIL,0.517,0.486,0.196,1.0,LIS,0.907,MIL,0.534,0.518,0.179,1.0,LIS,0.932,MIL,0.53,0.485,0.195
MIL,PRA,0.55,VIE,0.423,GEN,0.134,0.088,0.117,0.557,VIE,0.42,GEN,0.135,0.1,0.114,0.52,VIE,0.427,GEN,0.162,0.13,0.107,0.564,VIE,0.393,FRA,0.164,0.134,0.105,0.492,GEN,0.471,FRA,0.197,0.169,0.115,0.499,VIE,0.457,FRA,0.197,0.185,0.106
MIL,VIE,0.162,PRA,0.152,GEN,0.07,0.06,0.035,0.189,PRA,0.179,GEN,0.09,0.078,0.04,0.269,BRA,0.269,BUD,0.119,0.106,0.055,0.298,BRA,0.298,BUD,0.136,0.119,0.06,0.346,PRA,0.325,GEN,0.166,0.168,0.073,0.318,BRA,0.318,BUD,0.166,0.162,0.063
MIL,STO,0.87,COP,0.748,HAM,0.313,0.264,0.259,0.861,COP,0.779,HAM,0.343,0.316,0.251,0.757,COP,0.725,POZ,0.308,0.262,0.231,0.727,COP,0.727,POZ,0.338,0.289,0.21,0.744,COP,0.698,AMS,0.335,0.363,0.231,0.767,COP,0.71,HEL,0.35,0.302,0.21
MIL,RIG,0.834,POZ,0.778,PRA,0.288,0.235,0.244,0.828,POZ,0.785,PRA,0.318,0.278,0.225,0.782,POZ,0.722,PRA,0.283,0.25,0.209,0.775,POZ,0.715,PRA,0.317,0.275,0.188,0.721,POZ,0.676,PRA,0.318,0.341,0.214,0.756,POZ,0.711,PRA,0.318,0.278,0.189
MIL,PAR,0.725,GEN,0.43,MAR,0.131,0.088,0.141,0.746,GEN,0.438,MAR,0.124,0.076,0.137,0.616,GEN,0.45,MAR,0.154,0.127,0.13,0.62,GEN,0.418,MAR,0.157,0.125,0.12,0.644,GEN,0.488,MAR,0.187,0.182,0.131,0.646,GEN,0.447,FRA,0.192,0.177,0.129
MIL,ZAG,0.533,LJU,0.319,SOF,0.085,0.021,0.118,0.526,LJU,0.329,BUD,0.098,0.051,0.107,0.509,LJU,0.347,BUD,0.096,0.045,0.111,0.457,LJU,0.389,BUD,0.121,0.08,0.103,0.448,LJU,0.372,SOF,0.125,0.075,0.105,0.462,BUD,0.424,SOF,0.161,0.119,0.11
MIL,SOF,0.559,TIR,0.37,ZAG,0.075,0.016,0.124,0.58,TIR,0.322,ZAG,0.084,0.035,0.117,0.485,TIR,0.343,BUD,0.088,0.036,0.115,0.477,TIR,0.357,BUD,0.106,0.062,0.11,0.452,TIR,0.368,ZAG,0.114,0.074,0.11,0.443,TIR,0.371,BUD,0.125,0.089,0.107
MIL,TAR,0.746,POZ,0.733,PRA,0.306,0.257,0.25,0.737,POZ,0.721,HAM,0.339,0.337,0.241,0.769,POZ,0.7,PRA,0.289,0.264,0.212,0.736,POZ,0.704,PRA,0.317,0.279,0.189,0.733,POZ,0.67,PRA,0.323,0.353,0.218,0.715,POZ,0.68,PRA,0.336,0.301,0.204
MIL,POR,0.749,BIL,0.726,MAD,0.179,0.09,0.21,0.785,BIL,0.675,MAD,0.228,0.154,0.21,0.723,MAD,0.703,MAR,0.19,0.142,0.196,0.74,BIL,0.68,MAD,0.238,0.166,0.19,0.747,MAD,0.73,MAR,0.241,0.208,0.206,0.769,BIL,0.682,MAD,0.273,0.224,0.194
MIL,SIN,1.0,LIS,0.89,MAD,0.2,0.075,0.261,1.0,LIS,0.889,MAD,0.251,0.15,0.26,1.0,LIS,0.816,MAD,0.209,0.132,0.242,1.0,LIS,0.791,MAD,0.279,0.22,0.234,1.0,LIS,0.791,MAD,0.251,0.185,0.241,1.0,LIS,0.733,MAD,0.264,0.208,0.225
MIL,TIR,0.187,SOF,0.163,ZAG,0.042,0.009,0.054,0.213,SOF,0.178,ZAG,0.051,0.019,0.058,0.298,SOF,0.218,BUD,0.067,0.022,0.075,0.394,SOF,0.291,BUD,0.107,0.06,0.09,0.334,SOF,0.238,BUD,0.088,0.043,0.079,0.454,SOF,0.319,ZAG,0.124,0.07,0.102
MIL,POZ,0.777,PRA,0.551,FRA,0.181,0.122,0.179,0.827,PRA,0.574,FRA,0.194,0.143,0.178,0.702,PRA,0.53,FRA,0.216,0.173,0.163,0.775,PRA,0.546,VIE,0.218,0.192,0.154,0.643,PRA,0.612,AMS,0.251,0.22,0.176,0.74,PRA,0.555,AMS,0.253,0.213,0.16
MIL,THE,1.0,SOF,0.665,TIR,0.131,0.016,0.22,1.0,SOF,0.568,TIR,0.16,0.049,0.217,1.0,SOF,0.497,IST,0.142,0.042,0.204,1.0,SOF,0.457,BUD,0.174,0.093,0.19,1.0,SOF,0.51,IST,0.158,0.063,0.199,1.0,SOF,0.541,BEL,0.18,0.087,0.202
MIL,POD,1.0,ZAG,0.62,LJU,0.138,0.024,0.21,1.0,ZAG,0.584,LJU,0.162,0.047,0.208,1.0,ZAG,0.509,LJU,0.137,0.048,0.188,1.0,ZAG,0.484,BUD,0.173,0.093,0.181,1.0,ZAG,0.498,SOF,0.164,0.074,0.185,1.0,ZAG,0.505,SOF,0.192,0.113,0.179
MIL,SKO,0.806,SOF,0.604,BEL,0.133,0.02,0.197,0.765,SOF,0.598,BEL,0.152,0.054,0.185,0.76,SOF,0.623,BEL,0.144,0.043,0.181,0.751,SOF,0.624,BEL,0.166,0.078,0.169,0.774,SOF,0.616,BEL,0.164,0.066,0.179,0.791,SOF,0.7,BEL,0.183,0.086,0.184
MIL,OSL,0.932,COP,0.795,HAM,0.303,0.3,0.258,0.928,COP,0.773,HAM,0.321,0.303,0.247,0.771,COP,0.719,POZ,0.304,0.249,0.233,0.806,COP,0.706,POZ,0.34,0.296,0.208,0.762,COP,0.688,AMS,0.329,0.354,0.23,0.823,COP,0.695,HAM,0.346,0.318,0.21
MIL,NIC,1.0,SOF,1.0,THE,0.195,0.02,0.301,1.0,SOF,1.0,THE,0.233,0.051,0.302,1.0,SOF,1.0,THE,0.195,0.042,0.278,1.0,SOF,1.0,THE,0.231,0.096,0.263,1.0,SOF,1.0,THE,0.208,0.065,0.272,1.0,SOF,1.0,THE,0.23,0.088,0.266
